Site,date,TempInSitu,Salinity_psu,Depth,pH,DO_mg_L,Rn_dpm_L,PAR_calc
Cabral,2021-08-08T22:44:00Z,27.92,36.7976151257735,0.328,7.818547327203736,6.246,NA,-0.0288
Cabral,2021-08-08T22:45:00Z,27.92,36.7924457357164,0.325,7.817206917531842,6.244,NA,-0.01332
Cabral,2021-08-08T22:46:00Z,27.93,36.8262466649655,0.323,7.838687018240867,6.34,NA,-0.0257
Cabral,2021-08-08T22:47:00Z,27.93,36.8028096062693,0.35,7.831147965761645,6.379,NA,-0.06905
Cabral,2021-08-08T22:48:00Z,27.97,36.8184008159337,0.339,7.833493448755181,6.362,NA,-0.10002
Cabral,2021-08-08T22:49:00Z,27.96,36.813143323398,0.314,7.830645362263031,6.381,NA,0.00526
Cabral,2021-08-08T22:50:00Z,27.96,36.8209986368869,0.327,7.835336328250102,6.385,NA,-0.0257
Cabral,2021-08-08T22:51:00Z,27.96,36.7715360794753,0.33,7.827127137772728,6.357,NA,-0.04738
Cabral,2021-08-08T22:52:00Z,27.96,36.7663003523191,0.339,7.831818103759799,6.348,NA,-0.08144
Cabral,2021-08-08T22:53:00Z,27.96,36.7793191479522,0.344,7.8344986557524114,6.32,NA,-0.0257
Cabral,2021-08-08T22:54:00Z,27.95,36.7741248469579,0.327,7.829975224264878,6.319,NA,-0.03499
Cabral,2021-08-08T22:55:00Z,27.95,36.7741248469579,0.312,7.826456999774575,6.272,NA,0.00526
Cabral,2021-08-08T22:56:00Z,27.95,36.7793617236436,0.343,7.821430964788428,6.246,NA,-0.05976
Cabral,2021-08-08T22:57:00Z,27.96,36.8079773694997,0.368,7.829305086266725,6.222,NA,-0.01022
Cabral,2021-08-08T22:58:00Z,27.95,36.8131921262131,0.327,7.819552634457656,6.198,NA,-0.04118
Cabral,2021-08-08T22:59:00Z,27.92,36.7794165802058,0.366,7.80383395990562,6.155,NA,-0.05976
Cabral,2021-08-08T23:00:00Z,27.91,36.8054508214343,0.357,7.8172031671985485,6.082,NA,-0.01951
Cabral,2021-08-08T23:01:00Z,27.86,36.7822813547379,0.319,7.815359797478318,6.117,NA,0.00836
Cabral,2021-08-08T23:02:00Z,27.88,36.782201121188,0.359,7.825281940765878,6.152,NA,-0.07525
Cabral,2021-08-08T23:03:00Z,27.92,36.8028554536068,0.357,7.824611691363995,6.166,NA,0.02075
Cabral,2021-08-08T23:04:00Z,27.92,36.7924457357164,0.346,7.821092882004109,6.157,NA,0.01765
Cabral,2021-08-08T23:05:00Z,27.92,36.7612195430592,0.359,7.814055263284336,6.1,NA,-0.10312
Cabral,2021-08-08T23:06:00Z,27.92,36.7976151257735,0.359,7.814055263284336,6.113,NA,0.02075
Cabral,2021-08-08T23:07:00Z,27.9,36.8314973729004,0.348,7.812510953365235,6.06,NA,-0.01641
Cabral,2021-08-08T23:08:00Z,27.88,36.8003424313353,0.361,7.807316002335496,5.994,NA,-0.00403
Cabral,2021-08-08T23:09:00Z,27.85,36.8291204360756,0.375,7.812008216168809,6.009,NA,-0.05976
Cabral,2021-08-08T23:10:00Z,27.87,36.8368216531172,0.366,7.814857060281891,6.096,NA,-0.03809
Cabral,2021-08-08T23:11:00Z,27.88,36.8081379858754,0.405,7.80583900862751,6.029,NA,-0.05357
Cabral,2021-08-08T23:12:00Z,27.85,36.8394743959337,0.346,7.814019164954514,6.073,NA,-0.00712
Cabral,2021-08-08T23:13:00Z,27.85,36.8082721618601,0.358,7.823773879611641,6.131,NA,-0.08454
Cabral,2021-08-08T23:14:00Z,27.93,36.8288666728724,0.344,7.816736260891869,6.116,NA,-0.07834
Cabral,2021-08-08T23:15:00Z,27.92,36.7767966803507,0.366,7.816532850936646,6.063,NA,-0.04118
Cabral,2021-08-08T23:16:00Z,27.9,36.8263252824082,0.357,7.818041062525926,6.028,NA,0.02075
Cabral,2021-08-08T23:17:00Z,27.9,36.8419836287211,0.348,7.824276566663054,6.074,NA,0.03004
Cabral,2021-08-08T23:18:00Z,27.92,36.8444992600971,0.339,7.8204226326022255,6.064,NA,-0.0288
Cabral,2021-08-08T23:19:00Z,27.9,36.847156087889,0.339,7.821092882004109,6.128,NA,-0.05667
Cabral,2021-08-08T23:20:00Z,27.92,36.8367081516916,0.393,7.8204226326022255,6.078,NA,-0.03499
Cabral,2021-08-08T23:21:00Z,27.9,36.8314973729004,0.343,7.822936067859287,6.104,NA,0.03313
Cabral,2021-08-08T23:22:00Z,27.92,36.8523614768668,0.398,7.821092882004109,6.084,NA,-0.01641
Cabral,2021-08-08T23:23:00Z,27.91,36.8366890521488,0.369,7.816700430002122,6.058,NA,-0.11241
Cabral,2021-08-08T23:24:00Z,27.87,36.823777868448,0.382,7.815056470214069,6.05,NA,0.00836
Cabral,2021-08-08T23:25:00Z,27.84,36.8760573467958,0.357,7.815056470214069,6.035,NA,-0.00093000000000000005
Cabral,2021-08-08T23:26:00Z,27.87,36.8524893964683,0.373,7.818408274427363,6.035,NA,-0.05357
Cabral,2021-08-08T23:27:00Z,27.86,36.8186497494078,0.384,7.812003451486442,6.056,NA,0.02384
Cabral,2021-08-08T23:28:00Z,27.82,36.850053873088,0.384,7.8210897177979986,6.073,NA,-0.01332
Cabral,2021-08-08T23:29:00Z,27.87,36.8159803235946,0.38,7.819581405902016,6.055,NA,-0.04738
Cabral,2021-08-08T23:30:00Z,27.85,36.8264965648404,0.353,7.828430964585404,6.155,NA,-0.00093000000000000005
Cabral,2021-08-08T23:31:00Z,27.88,36.88114614944,0.425,7.823938751379299,6.142,NA,-0.02261
Cabral,2021-08-08T23:32:00Z,27.87,36.8108057420797,0.405,7.82611742411794,6.138,NA,-0.1186
Cabral,2021-08-08T23:33:00Z,27.86,36.7874562168804,0.409,7.8262850143286045,6.138,NA,0.04552
Cabral,2021-08-08T23:34:00Z,27.86,36.7978771997152,0.394,7.820383798047866,6.119,NA,-0.01332
Cabral,2021-08-08T23:35:00Z,27.85,36.8082721618601,0.358,7.823568329741207,6.109,NA,0.04552
Cabral,2021-08-08T23:36:00Z,27.81,36.7721879243773,0.392,7.823938751379299,6.099,NA,-0.00712
Cabral,2021-08-08T23:37:00Z,27.87,36.8576649598794,0.401,7.822395081222608,6.102,NA,-0.08144
Cabral,2021-08-08T23:38:00Z,27.85,36.7823209526053,0.364,7.821389439635237,6.074,NA,-0.05976
Cabral,2021-08-08T23:39:00Z,27.85,36.8108958154271,0.412,7.825279473064617,6.077,NA,-0.07215
Cabral,2021-08-08T23:40:00Z,27.86,36.8446713799493,0.43,7.824776702432622,6.062,NA,-0.09073
Cabral,2021-08-08T23:41:00Z,27.86,36.8603425679592,0.375,7.824238757466121,6.062,NA,0.02075
Cabral,2021-08-08T23:42:00Z,27.86,36.8290722123327,0.392,7.823771161168634,6.065,NA,-0.03499
Cabral,2021-08-08T23:43:00Z,27.86,36.8212730438492,0.348,7.8179055037953695,6.07,NA,-0.01022
Cabral,2021-08-08T23:44:00Z,27.86,36.8420478061077,0.391,7.825111882853951,6.075,NA,0.01146
Cabral,2021-08-08T23:45:00Z,27.86,36.8420478061077,0.423,7.8242739318006285,6.069,NA,0.03004
Cabral,2021-08-08T23:46:00Z,27.86,36.8759439556449,0.419,7.824441522011293,6.056,NA,-0.13408
Cabral,2021-08-08T23:47:00Z,27.85,36.849899766282,0.378,7.822395081222608,6.037,NA,-0.01332
Cabral,2021-08-08T23:48:00Z,27.84,36.8447732367797,0.371,7.821892260428922,6.031,NA,-0.03189
Cabral,2021-08-08T23:49:00Z,27.85,36.8733763906093,0.412,7.824238757466121,6.025,NA,-0.04428
Cabral,2021-08-08T23:50:00Z,27.84,36.857754537803,0.396,7.815387388655267,5.998,NA,-0.00403
Cabral,2021-08-08T23:51:00Z,27.84,36.8213662715015,0.419,7.821892260428922,6.002,NA,0.02075
Cabral,2021-08-08T23:52:00Z,27.82,36.8370682443024,0.409,7.823568329741207,6.014,NA,0.02694
Cabral,2021-08-08T23:53:00Z,27.84,36.8603792656304,0.392,7.826920468365777,6.035,NA,-0.00093000000000000005
Cabral,2021-08-08T23:54:00Z,27.85,36.849899766282,0.405,7.827625736013923,6.046,NA,-0.06905
Cabral,2021-08-08T23:55:00Z,27.86,36.870767008774,0.423,7.82541200598472,6.025,NA,-0.02261
Cabral,2021-08-08T23:56:00Z,27.85,36.8603256312664,0.401,7.825076792122263,6.011,NA,-0.04428
Cabral,2021-08-08T23:57:00Z,27.84,36.8369706379525,0.405,7.8255796129159485,6.016,NA,-0.06596
Cabral,2021-08-08T23:58:00Z,27.84,36.8656288153264,0.403,7.825914826778406,6.021,NA,-0.05667
Cabral,2021-08-08T23:59:00Z,27.85,36.8707519908834,0.376,7.826417647572091,6.003,NA,-0.06286
Cabral,2021-08-09T00:00:00Z,27.84,36.8630040248049,0.38,7.816057860975766,5.981,NA,-0.07834
Cabral,2021-08-09T00:01:00Z,27.82,36.8370682443024,0.407,7.826114945783248,5.972,NA,-0.00403
Cabral,2021-08-09T00:02:00Z,27.8,36.8657728102158,0.36,7.825612091542873,5.974,NA,0.00836
Cabral,2021-08-09T00:03:00Z,27.84,36.8552007786532,0.45,7.826082433709634,5.956,NA,-0.03189
Cabral,2021-08-09T00:04:00Z,27.82,36.8578598115507,0.403,7.8255796129159485,5.943,NA,-0.0257
Cabral,2021-08-09T00:05:00Z,27.84,36.8734324317341,0.401,7.82541200598472,5.924,NA,-0.05976
Cabral,2021-08-09T00:06:00Z,27.82,36.8760984028917,0.405,7.823097820341004,5.911,NA,0.05791
Cabral,2021-08-09T00:07:00Z,27.81,36.8709011875255,0.426,7.823230068233188,5.915,NA,-0.04738
Cabral,2021-08-09T00:08:00Z,27.79,36.8294025517749,0.418,7.822930202260879,5.916,NA,0.03004
Cabral,2021-08-09T00:09:00Z,27.77,36.8373062334251,0.418,7.820248312978883,5.891,NA,-0.10002
Cabral,2021-08-09T00:10:00Z,27.81,36.8735275232748,0.421,7.824438764982001,5.883,NA,-0.01951
Cabral,2021-08-09T00:11:00Z,27.81,36.8552857850908,0.432,7.822092111860255,5.877,NA,-0.01951
Cabral,2021-08-09T00:12:00Z,27.81,36.8970239768713,0.428,7.821421639539756,5.88,NA,-0.01332
Cabral,2021-08-09T00:13:00Z,27.81,36.8735275232748,0.403,7.827420938389445,5.89,NA,-0.14337
Cabral,2021-08-09T00:14:00Z,27.79,36.8631984755544,0.443,7.817897665738889,5.88,NA,-0.04118
Cabral,2021-08-09T00:15:00Z,27.77,36.9023730324719,0.412,7.814544746561782,5.879,NA,-0.00403
Cabral,2021-08-09T00:16:00Z,27.75,36.8478435125002,0.459,7.820879593160259,5.876,NA,-0.03189
Cabral,2021-08-09T00:17:00Z,27.73,36.8687658840589,0.414,7.816185037824983,5.86,NA,-0.10002
Cabral,2021-08-09T00:18:00Z,27.7,36.8637967605483,0.392,7.823226870827897,5.864,NA,0.00526
Cabral,2021-08-09T00:19:00Z,27.74,36.902547728489,0.459,7.81668802589662,5.849,NA,0.05481
Cabral,2021-08-09T00:20:00Z,27.74,36.8895398329372,0.423,7.815546087793546,5.845,NA,-0.02261
Cabral,2021-08-09T00:21:00Z,27.73,36.8558286693456,0.446,7.820879593160259,5.832,NA,-0.04118
Cabral,2021-08-09T00:22:00Z,27.7,36.8482212800538,0.406,7.816887478568436,5.824,NA,-0.06905
Cabral,2021-08-09T00:23:00Z,27.7,36.8898294784386,0.435,7.811354241622014,5.791,NA,0.01146
Cabral,2021-08-09T00:24:00Z,27.71,36.881952433773,0.408,7.81873189088391,5.812,NA,0.00217
Cabral,2021-08-09T00:25:00Z,27.7,36.8637967605483,0.426,7.814707718559239,5.792,NA,0.05481
Cabral,2021-08-09T00:26:00Z,27.73,36.905235866418,0.394,7.820376605088622,5.792,NA,-0.05667
Cabral,2021-08-09T00:27:00Z,27.73,36.9156874440384,0.401,7.820240955505661,5.789,NA,-0.06596
Cabral,2021-08-09T00:28:00Z,27.73,36.90260527545,0.435,7.822923737055442,5.79,NA,-0.01022
Cabral,2021-08-09T00:29:00Z,27.7,36.9315166949736,0.446,7.818428414083677,5.777,NA,0.00836
Cabral,2021-08-09T00:30:00Z,27.69,36.8950769052578,0.424,7.806858148762016,5.765,NA,-0.07834
Cabral,2021-08-09T00:31:00Z,27.68,36.9133489710818,0.441,7.803969983034002,5.713,NA,0.05171
Cabral,2021-08-09T00:32:00Z,27.65,36.9188606468755,0.426,7.81960220911631,5.763,NA,-0.00093000000000000005
Cabral,2021-08-09T00:33:00Z,27.68,36.9290059868792,0.444,7.813193578962093,5.771,NA,0.02075
Cabral,2021-08-09T00:34:00Z,27.68,36.9238105808521,0.444,7.821949799181574,5.782,NA,-0.04428
Cabral,2021-08-09T00:35:00Z,27.68,36.9238105808521,0.442,7.820237052216273,5.767,NA,-0.03809
Cabral,2021-08-09T00:36:00Z,27.66,36.9343949171181,0.449,7.815541403380153,5.769,NA,-0.00403
Cabral,2021-08-09T00:37:00Z,27.66,36.9213659208023,0.428,7.822920280122626,5.778,NA,0.02075
Cabral,2021-08-09T00:38:00Z,27.64,36.9085201303446,0.426,7.809199939857842,5.766,NA,0.02384
Cabral,2021-08-09T00:39:00Z,27.64,36.9189180188436,0.429,7.812218772159738,5.75,NA,-0.05667
Cabral,2021-08-09T00:40:00Z,27.62,36.8878992332382,0.44,7.81016922046079,5.716,NA,-0.00403
Cabral,2021-08-09T00:41:00Z,27.62,36.893099549461,0.422,7.815908456084276,5.732,NA,0.04242
Cabral,2021-08-09T00:42:00Z,27.63,36.9137750787103,0.469,7.814734465744651,5.725,NA,-0.01951
Cabral,2021-08-09T00:43:00Z,27.62,36.9112660022751,0.419,7.825971230423929,5.795,NA,-0.00403
Cabral,2021-08-09T00:44:00Z,27.65,36.9526865374566,0.449,7.834827103957072,5.847,NA,0.03623
Cabral,2021-08-09T00:45:00Z,27.65,36.9474876940624,0.435,7.8315057563107375,5.847,NA,0.061
Cabral,2021-08-09T00:46:00Z,27.65,36.9605206429868,0.442,7.8316734692163985,5.852,NA,-0.06596
Cabral,2021-08-09T00:47:00Z,27.65,36.939654052378,0.473,7.830331765971112,5.845,NA,0.04242
Cabral,2021-08-09T00:48:00Z,27.64,36.9319516825804,0.397,7.823287823933355,5.852,NA,-0.01332
Cabral,2021-08-09T00:49:00Z,27.65,36.9813892117595,0.455,7.82429410136732,5.831,NA,0.04242
Cabral,2021-08-09T00:50:00Z,27.63,36.9632866001769,0.403,7.825468091706946,5.843,NA,-0.06905
Cabral,2021-08-09T00:51:00Z,27.63,36.8826490771544,0.499,7.832176607933381,5.841,NA,-0.09692
Cabral,2021-08-09T00:52:00Z,27.63,36.9137750787103,0.437,7.829828627254129,5.851,NA,-0.01022
Cabral,2021-08-09T00:53:00Z,27.63,36.9241751360951,0.421,7.82798378529186,5.823,NA,-0.01332
Cabral,2021-08-09T00:54:00Z,27.62,36.9503111406368,0.451,7.81620748788662,5.758,NA,-0.05667
Cabral,2021-08-09T00:55:00Z,27.63,36.9554495023688,0.433,7.830632237848326,5.792,NA,-0.01641
Cabral,2021-08-09T00:56:00Z,27.6,36.9478688730429,0.458,7.824593970422496,5.794,NA,0.00526
Cabral,2021-08-09T00:57:00Z,27.63,36.9424120396408,0.421,7.826942185532541,5.831,NA,-0.05667
Cabral,2021-08-09T00:58:00Z,27.6,36.9140837436493,0.476,7.821574836709581,5.799,NA,-0.04428
Cabral,2021-08-09T00:59:00Z,27.6,36.9661178506942,0.413,7.82898740721985,5.842,NA,-0.01951
Cabral,2021-08-09T01:00:00Z,27.59,36.9349544701646,0.451,7.826471294980654,5.847,NA,-0.00093000000000000005
Cabral,2021-08-09T01:01:00Z,27.58,36.940289265851,0.447,7.8308325561952605,5.863,NA,0.00217
Cabral,2021-08-09T01:02:00Z,27.58,36.9636788792824,0.431,7.827442372940917,5.846,NA,-0.06596
Cabral,2021-08-09T01:03:00Z,27.57,36.906616709776,0.429,7.822780997029834,5.817,NA,-0.03189
Cabral,2021-08-09T01:04:00Z,27.58,36.953267342052,0.418,7.826268069974877,5.814,NA,-0.10312
Cabral,2021-08-09T01:05:00Z,27.57,36.9611743051674,0.408,7.834355113330134,5.871,NA,0.07339
Cabral,2021-08-09T01:06:00Z,27.57,36.9715881409331,0.449,7.827813221508225,5.869,NA,-0.03499
Cabral,2021-08-09T01:07:00Z,27.59,36.9609772614387,0.438,7.832677705170671,5.904,NA,-0.0288
Cabral,2021-08-09T01:08:00Z,27.58,36.9767296520534,0.442,7.829287706173265,5.878,NA,0.061
Cabral,2021-08-09T01:09:00Z,27.58,36.9636788792824,0.429,7.828113403207225,5.862,NA,-0.09073
Cabral,2021-08-09T01:10:00Z,27.57,36.9481933638969,0.393,7.824087221609375,5.852,NA,-0.13099
Cabral,2021-08-09T01:11:00Z,27.55,36.9510241692384,0.435,7.820428397557683,5.807,NA,-0.00712
Cabral,2021-08-09T01:12:00Z,27.53,36.979838158574,0.429,7.822441622383959,5.791,NA,-0.08763
Cabral,2021-08-09T01:13:00Z,27.55,36.9926245905592,0.447,7.824119309739189,5.796,NA,-0.0288
Cabral,2021-08-09T01:14:00Z,27.55,36.9744278991072,0.429,7.821602778706344,5.799,NA,-0.03499
Cabral,2021-08-09T01:15:00Z,27.53,37.0137485366419,0.467,7.828984603069354,5.848,NA,-0.10931
Cabral,2021-08-09T01:16:00Z,27.55,37.0161041115334,0.497,7.826468072036509,5.85,NA,-0.03189
Cabral,2021-08-09T01:17:00Z,27.53,36.979838158574,0.415,7.825629228358895,5.836,NA,0.02694
Cabral,2021-08-09T01:18:00Z,27.54,36.97449199618,0.445,7.826468072036509,5.829,NA,-0.01332
Cabral,2021-08-09T01:19:00Z,27.53,36.979838158574,0.481,7.826468072036509,5.838,NA,-0.04118
Cabral,2021-08-09T01:20:00Z,27.54,36.9823428188031,0.435,7.824119309739189,5.819,NA,0.00217
Cabral,2021-08-09T01:21:00Z,27.53,36.979838158574,0.417,7.838011099635274,5.86,NA,-0.09073
Cabral,2021-08-09T01:22:00Z,27.54,36.9927634337583,0.454,7.836669039102658,5.885,NA,0.01765
Cabral,2021-08-09T01:23:00Z,27.58,36.9845747510524,0.442,7.838178857201851,5.891,NA,-0.06286
Cabral,2021-08-09T01:24:00Z,27.55,36.9926245905592,0.444,7.837507826935543,5.914,NA,-0.0288
Cabral,2021-08-09T01:25:00Z,27.57,36.9820738018989,0.456,7.832172209044289,5.866,NA,-0.04428
Cabral,2021-08-09T01:26:00Z,27.55,37.0318060992236,0.417,7.835662493703195,5.903,NA,0.05481
Cabral,2021-08-09T01:27:00Z,27.57,36.992488626008,0.526,7.832507746515335,5.876,NA,0.07958
Cabral,2021-08-09T01:28:00Z,27.54,37.0136061425944,0.462,7.828481296862785,5.882,NA,-0.01022
Cabral,2021-08-09T01:29:00Z,27.54,36.9692820592816,0.427,7.832507746515335,5.891,NA,-0.12789
Cabral,2021-08-09T01:30:00Z,27.54,36.9719226968272,0.449,7.8340176651350415,5.891,NA,-0.00093000000000000005
Cabral,2021-08-09T01:31:00Z,27.54,36.9719226968272,0.462,7.834856508812656,5.855,NA,-0.03809
Cabral,2021-08-09T01:32:00Z,27.54,36.9953329762239,0.438,7.830662290424583,5.827,NA,-0.00093000000000000005
Cabral,2021-08-09T01:33:00Z,27.53,37.0137485366419,0.418,7.833682127663996,5.81,NA,0.04862
Cabral,2021-08-09T01:34:00Z,27.53,37.0215308123597,0.411,7.833011052721904,5.815,NA,-0.00712
Cabral,2021-08-09T01:35:00Z,27.54,36.9953329762239,0.422,7.83012379066088,5.799,NA,-0.04738
Cabral,2021-08-09T01:36:00Z,27.52,37.0111770885627,0.453,7.83012379066088,5.806,NA,0.00526
Cabral,2021-08-09T01:37:00Z,27.52,36.9903268992758,0.427,7.82978821967742,5.822,NA,-0.06286
Cabral,2021-08-09T01:38:00Z,27.53,36.9694162279837,0.433,7.833514358928473,5.822,NA,0.01146
Cabral,2021-08-09T01:39:00Z,27.53,37.0137485366419,0.431,7.837373039845501,5.849,NA,-0.02261
Cabral,2021-08-09T01:40:00Z,27.55,37.0161041115334,0.427,7.834856508812656,5.848,NA,-0.06905
Cabral,2021-08-09T01:41:00Z,27.53,37.0241725647684,0.431,7.835359815019226,5.843,NA,0.04862
Cabral,2021-08-09T01:42:00Z,27.53,37.0189604890634,0.406,7.841399489498051,5.866,NA,0.03004
Cabral,2021-08-09T01:43:00Z,27.53,37.0058951425546,0.413,7.833514358928473,5.854,NA,-0.07215
Cabral,2021-08-09T01:44:00Z,27.54,37.0058255856947,0.467,7.836701964903409,5.863,NA,-0.06596
Cabral,2021-08-09T01:45:00Z,27.53,36.9954719791063,0.451,7.838379652258639,5.855,NA,0.00217
Cabral,2021-08-09T01:46:00Z,27.53,36.9876192364923,0.426,7.838211883523115,5.857,NA,-0.08144
Cabral,2021-08-09T01:47:00Z,27.53,36.9694162279837,0.451,7.83633185385491,5.837,NA,-0.09383
Cabral,2021-08-09T01:48:00Z,27.53,37.0058951425546,0.42,7.837205271109978,5.842,NA,-0.07834
Cabral,2021-08-09T01:49:00Z,27.53,37.0058951425546,0.411,7.835157355412796,5.829,NA,-0.05667
Cabral,2021-08-09T01:50:00Z,27.53,37.0058951425546,0.402,7.835157355412796,5.81,NA,-0.00712
Cabral,2021-08-09T01:51:00Z,27.52,36.9695500778535,0.404,7.833982856970683,5.81,NA,0.00836
Cabral,2021-08-09T01:52:00Z,27.52,37.0033937391477,0.374,7.836030889961317,5.779,NA,-0.03499
Cabral,2021-08-09T01:53:00Z,27.53,37.0372389950787,0.438,7.833682127663996,5.747,NA,-0.05357
Cabral,2021-08-09T01:54:00Z,27.54,37.0110363869912,0.444,7.83502427754818,5.742,NA,-0.03499
Cabral,2021-08-09T01:55:00Z,27.54,37.0293108558624,0.393,7.834486213445874,5.764,NA,0.01146
Cabral,2021-08-09T01:56:00Z,27.53,37.000683499188,0.393,7.836164068363179,5.778,NA,0.02384
Cabral,2021-08-09T01:57:00Z,27.52,36.9903268992758,0.397,7.831969431069917,5.788,NA,-0.03809
Cabral,2021-08-09T01:58:00Z,27.5,36.9957442236132,0.445,7.833512160423175,5.784,NA,-0.04118
Cabral,2021-08-09T01:59:00Z,27.49,36.9828797193907,0.388,7.834486213445874,5.803,NA,-0.03809
Cabral,2021-08-09T02:00:00Z,27.52,37.0033937391477,0.472,7.837506352297023,5.795,NA,-0.03189
Cabral,2021-08-09T02:01:00Z,27.52,37.0007517472668,0.44,7.841197633115094,5.857,NA,-0.07834
Cabral,2021-08-09T02:02:00Z,27.52,36.9643383304706,0.499,7.841700989590286,5.853,NA,0.05171
Cabral,2021-08-09T02:03:00Z,27.53,36.9876192364923,0.409,7.832976144020299,5.839,NA,0.02384
Cabral,2021-08-09T02:04:00Z,27.53,37.0111069092057,0.438,7.8324727875451075,5.814,NA,0.02384
Cabral,2021-08-09T02:05:00Z,27.49,36.9933100024877,0.417,7.837002995821831,5.832,NA,-0.15885
Cabral,2021-08-09T02:06:00Z,27.5,37.0061731858617,0.375,7.830491820464062,5.821,NA,-0.0257
Cabral,2021-08-09T02:07:00Z,27.5,37.0113878520991,0.429,7.835525720395918,5.811,NA,-0.03809
Cabral,2021-08-09T02:08:00Z,27.49,36.9985253292129,0.409,7.844553342949704,5.859,NA,-0.05357
Cabral,2021-08-09T02:09:00Z,27.52,37.0190321236024,0.413,7.843244945588804,5.879,NA,0.00217
Cabral,2021-08-09T02:10:00Z,27.54,37.0449452957754,0.395,7.846600320299263,5.895,NA,-0.04738
Cabral,2021-08-09T02:11:00Z,27.54,37.0345222125925,0.438,7.847942470183447,5.912,NA,-0.01641
Cabral,2021-08-09T02:12:00Z,27.55,37.0265957701731,0.433,7.843412714324327,5.908,NA,-0.01022
Cabral,2021-08-09T02:13:00Z,27.55,37.0370165514741,0.438,7.846600320299263,5.936,NA,-0.01022
Cabral,2021-08-09T02:14:00Z,27.54,37.0527986292722,0.453,7.843748251795373,5.935,NA,0.00836
Cabral,2021-08-09T02:15:00Z,27.54,37.031880824601,0.406,7.84475486420851,5.907,NA,-0.01022
Cabral,2021-08-09T02:16:00Z,27.53,37.026742948862,0.377,7.845761476621648,5.914,NA,-0.13718
Cabral,2021-08-09T02:17:00Z,27.52,36.982544286441,0.402,7.8405264911481725,5.895,NA,-0.04118
Cabral,2021-08-09T02:18:00Z,27.54,37.031880824601,0.418,7.843748251795373,5.893,NA,-0.05667
Cabral,2021-08-09T02:19:00Z,27.54,37.0345222125925,0.395,7.844251558001941,5.902,NA,-0.01332
Cabral,2021-08-09T02:20:00Z,27.54,37.0502284165963,0.427,7.848613545125538,5.918,NA,-0.03499
Cabral,2021-08-09T02:21:00Z,27.54,37.0554402679766,0.46,7.840560645820437,5.896,NA,0.01455
Cabral,2021-08-09T02:22:00Z,27.54,37.031880824601,0.444,7.835325140904526,5.865,NA,0.02075
Cabral,2021-08-09T02:23:00Z,27.55,37.0370165514741,0.487,7.825290123867812,5.778,NA,-0.01641
Cabral,2021-08-09T02:24:00Z,27.49,37.0245323624696,0.424,7.830324023799667,5.754,NA,-0.06905
Cabral,2021-08-09T02:25:00Z,27.46,36.9884301837569,0.406,7.832638140463386,5.795,NA,-0.01951
Cabral,2021-08-09T02:26:00Z,27.46,36.9287523992416,0.381,7.83401555041636,5.81,NA,-0.00712
Cabral,2021-08-09T02:27:00Z,27.48,37.0142413715296,0.441,7.834686737073942,5.782,NA,-0.05976
Cabral,2021-08-09T02:28:00Z,27.47,36.9493489273429,0.397,7.835022330402732,5.774,NA,0.01146
Cabral,2021-08-09T02:29:00Z,27.5,37.0479654176462,0.441,7.834518940409546,5.756,NA,-0.02261
Cabral,2021-08-09T02:30:00Z,27.5,37.0270325912595,0.435,7.833176567094385,5.752,NA,-0.13408
Cabral,2021-08-09T02:31:00Z,27.5,37.0479654176462,0.401,7.839552840341401,5.798,NA,0.02384
Cabral,2021-08-09T02:32:00Z,27.5,37.0505375061496,0.442,7.836029110389103,5.776,NA,-0.03189
Cabral,2021-08-09T02:33:00Z,27.49,37.0349646173825,0.381,7.837371483704264,5.801,NA,0.00526
Cabral,2021-08-09T02:34:00Z,27.49,37.0245323624696,0.415,7.839720637005797,5.807,NA,-0.07834
Cabral,2021-08-09T02:35:00Z,27.49,37.0115284621719,0.404,7.8405264911481725,5.854,NA,-0.07834
Cabral,2021-08-09T02:36:00Z,27.52,37.024245165071,0.417,7.841700989590286,5.859,NA,0.061
Cabral,2021-08-09T02:37:00Z,27.52,37.0373140165868,0.413,7.838177494263945,5.852,NA,-0.01332
Cabral,2021-08-09T02:38:00Z,27.52,37.0346716179813,0.431,7.8428754880324,5.824,NA,-0.01951
Cabral,2021-08-09T02:39:00Z,27.5,37.0322477511278,0.375,7.842372131557208,5.837,NA,-0.04118
Cabral,2021-08-09T02:40:00Z,27.52,37.0373140165868,0.393,7.841868775082016,5.838,NA,-0.06596
Cabral,2021-08-09T02:41:00Z,27.53,37.0345970860276,0.409,7.842707702540669,5.82,NA,-0.04118
Cabral,2021-08-09T02:42:00Z,27.52,37.0425274905343,0.383,7.839519778197789,5.8,NA,-0.03499
Cabral,2021-08-09T02:43:00Z,27.52,37.024245165071,0.411,7.83821046702624,5.789,NA,0.04552
Cabral,2021-08-09T02:44:00Z,27.5,37.0244607770338,0.399,7.83821046702624,5.799,NA,-0.08144
