datetime,Significant_wave_height,Dominant_wave_period
2021-09-13T03:40:00Z,1.8,15.19
2021-09-13T05:39:00Z,1.415,14.96
2021-09-13T07:39:00Z,1.942,15.19
2021-09-13T09:40:00Z,1.8,15.06
2021-09-13T11:39:00Z,1.81,14.3
2021-09-13T13:39:00Z,1.457,14.76
2021-09-13T15:40:00Z,1.638,14.07
2021-09-13T17:39:00Z,1.464,13.89
2021-09-13T19:39:00Z,1.613,14.68
2021-09-13T21:40:00Z,1.717,14.25
2021-09-13T23:39:00Z,1.29,13.91
2021-09-14T01:39:00Z,1.388,13.86
2021-09-14T03:40:00Z,1.393,13.13
2021-09-14T05:39:00Z,1.387,12.89
2021-09-14T07:39:00Z,1.328,13.42
2021-09-14T09:40:00Z,1.087,13.88
2021-09-14T11:39:00Z,1.401,13.6
2021-09-14T13:39:00Z,1.583,14.21
2021-09-14T15:40:00Z,1.291,12.83
2021-09-14T17:39:00Z,1.286,13.52
2021-09-14T19:39:00Z,1.07,13.17
2021-09-14T21:40:00Z,1.323,12.61
2021-09-14T23:39:00Z,1.097,12.83
2021-09-15T01:39:00Z,1.295,13.4
2021-09-15T03:40:00Z,1.128,12.42
2021-09-15T05:39:00Z,1.306,13.48
2021-09-15T07:39:00Z,1.14,12.75
2021-09-15T09:40:00Z,1.303,13.54
2021-09-15T11:39:00Z,1.334,13.55
2021-09-15T13:39:00Z,1.297,13.18
2021-09-15T15:40:00Z,1.597,14.35
2021-09-15T17:39:00Z,2.082,13.45
2021-09-15T19:39:00Z,1.83,13.56
2021-09-15T21:40:00Z,1.811,13.35
2021-09-15T23:39:00Z,1.731,13.57
2021-09-16T01:39:00Z,1.608,13.74
2021-09-16T03:40:00Z,1.762,12.67
2021-09-16T05:39:00Z,1.621,12.89
2021-09-16T07:39:00Z,1.753,13.37
2021-09-16T09:40:00Z,1.664,12.79
2021-09-16T11:39:00Z,1.619,12.98
2021-09-16T13:39:00Z,1.714,12.87
2021-09-16T15:40:00Z,1.582,12.91
2021-09-16T17:39:00Z,1.67,12.71
2021-09-16T19:39:00Z,1.716,12.38
2021-09-16T21:40:00Z,1.628,12.7
2021-09-16T23:39:00Z,1.338,11.93
2021-09-17T01:39:00Z,1.284,11.96
2021-09-17T03:40:00Z,1.485,11.72
2021-09-17T05:39:00Z,1.434,11.82
2021-09-17T07:39:00Z,1.323,11.3
2021-09-17T09:40:00Z,1.17,9.3
2021-09-17T11:39:00Z,1.305,10.31
2021-09-17T13:39:00Z,1.219,10.07
2021-09-17T15:40:00Z,1.157,10.17
2021-09-17T17:39:00Z,1.026,8.96
2021-09-17T19:39:00Z,1.052,9.11
2021-09-17T21:40:00Z,1.162,9.8
2021-09-17T23:39:00Z,0.977,9.51
2021-09-18T01:39:00Z,1.139,11.01
2021-09-18T03:40:00Z,1.008,11.93
2021-09-18T05:39:00Z,1.14,11.15
2021-09-18T07:39:00Z,1.437,14.88
2021-09-18T09:40:00Z,1.233,13.75
2021-09-18T11:39:00Z,1.465,13.32
2021-09-18T13:39:00Z,1.402,14.12
2021-09-18T15:40:00Z,1.383,16.96
2021-09-18T17:39:00Z,1.621,15.62
2021-09-18T19:39:00Z,1.623,14.49
2021-09-18T21:40:00Z,1.753,15.88
2021-09-18T23:39:00Z,1.768,14.77
2021-09-19T01:39:00Z,2.12,16.09
2021-09-19T03:40:00Z,1.507,14.37
2021-09-19T05:39:00Z,1.574,14.37
2021-09-19T07:39:00Z,1.655,14.54
2021-09-19T09:40:00Z,1.517,13.7
2021-09-19T11:39:00Z,1.631,14.39
2021-09-19T13:39:00Z,1.539,13.9
2021-09-19T15:40:00Z,1.657,14.98
2021-09-19T17:39:00Z,1.497,14.5
2021-09-19T19:39:00Z,1.197,14.52
2021-09-19T21:40:00Z,1.481,14.15
2021-09-19T23:39:00Z,1.825,15.03
2021-09-20T01:39:00Z,1.772,15.04
2021-09-20T03:40:00Z,1.617,14.68
2021-09-20T05:39:00Z,1.478,14.37
2021-09-20T07:39:00Z,1.348,14.38
2021-09-20T09:40:00Z,1.571,14.19
2021-09-20T11:39:00Z,1.554,13.89
2021-09-20T13:39:00Z,1.275,14.26
2021-09-20T15:40:00Z,1.912,14.3
2021-09-20T17:39:00Z,1.4,13.95
2021-09-20T19:39:00Z,1.509,13.42
2021-09-20T21:40:00Z,1.661,14.24
2021-09-20T23:39:00Z,1.447,13.89
2021-09-21T01:39:00Z,1.662,13.63
2021-09-21T03:40:00Z,1.363,13.7
2021-09-21T05:39:00Z,1.412,13.21
2021-09-21T07:39:00Z,1.389,12.8
2021-09-21T09:40:00Z,1.26,13.22
2021-09-21T11:39:00Z,1.262,13.48
2021-09-21T13:39:00Z,1.669,12.92
2021-09-21T15:40:00Z,1.657,12.88
2021-09-21T17:39:00Z,1.634,13.12
2021-09-21T19:39:00Z,1.777,13.16
2021-09-21T21:40:00Z,1.352,13.38
2021-09-21T23:39:00Z,1.167,13.26
2021-09-22T01:39:00Z,1.619,12.95
2021-09-22T03:40:00Z,1.462,13.15
2021-09-22T05:39:00Z,1.674,13.11
2021-09-22T07:39:00Z,1.547,13.39
2021-09-22T09:40:00Z,1.341,13.03
2021-09-22T11:39:00Z,1.442,13.6
2021-09-22T13:39:00Z,1.432,13.32
2021-09-22T15:40:00Z,1.426,13.14
2021-09-22T17:39:00Z,1.374,13.45
2021-09-22T19:39:00Z,1.54,13.36
2021-09-22T21:40:00Z,1.061,11.47
2021-09-22T23:39:00Z,1.325,12.93
2021-09-23T01:39:00Z,1.322,12.88
2021-09-23T03:40:00Z,1.301,13.3
2021-09-23T05:39:00Z,1.324,12.78
2021-09-23T07:39:00Z,1.322,12.32
2021-09-23T09:40:00Z,1.233,11.79
2021-09-23T11:39:00Z,1.393,12.53
2021-09-23T13:39:00Z,1.365,11.86
2021-09-23T15:40:00Z,1.181,12.49
2021-09-23T17:39:00Z,1.658,12.49
2021-09-23T19:39:00Z,1.157,11.8
2021-09-23T21:40:00Z,1.135,12.07
2021-09-23T23:39:00Z,0.995,11.53
2021-09-24T01:39:00Z,1.18,11.94
2021-09-24T03:40:00Z,1.029,10.2
2021-09-24T05:39:00Z,1.585,10.99
2021-09-24T07:39:00Z,1.468,10.6
2021-09-24T09:40:00Z,1.265,10.02
2021-09-24T11:39:00Z,1.215,9.26
2021-09-24T13:39:00Z,1.376,9.51
2021-09-24T15:40:00Z,1.32,9.43
2021-09-24T17:39:00Z,1.322,9.05
2021-09-24T19:39:00Z,1.313,9.68
2021-09-24T21:40:00Z,1.434,9.6
2021-09-24T23:39:00Z,1.376,9.25
2021-09-25T01:39:00Z,1.238,9.25
2021-09-25T03:40:00Z,1.286,9.91
2021-09-25T05:39:00Z,1.277,9.97
2021-09-25T07:39:00Z,1.235,10.41
2021-09-25T09:40:00Z,1.288,10.13
2021-09-25T11:39:00Z,1.329,10.16
2021-09-25T13:39:00Z,1.489,11.09
2021-09-25T15:40:00Z,1.305,11.23
2021-09-25T17:39:00Z,1.409,10.13
2021-09-25T19:39:00Z,1.454,10.69
2021-09-25T21:40:00Z,1.318,10.51
2021-09-25T23:39:00Z,1.36,10.24
2021-09-26T01:39:00Z,1.414,11.42
2021-09-26T03:40:00Z,1.342,10.57
2021-09-26T05:39:00Z,1.265,10.97
2021-09-26T07:39:00Z,1.24,11.57
2021-09-26T09:40:00Z,1.014,11.6
2021-09-26T11:39:00Z,0.948,11.1
2021-09-26T13:39:00Z,0.869,11.53
2021-09-26T15:40:00Z,1.026,11.78
2021-09-26T17:39:00Z,0.814,11.56
2021-09-26T19:39:00Z,0.738,11.55
2021-09-26T21:40:00Z,0.82,11.65
2021-09-26T23:39:00Z,0.772,11.51
2021-09-27T01:39:00Z,0.712,11.65
2021-09-27T03:40:00Z,0.756,12.36
2021-09-27T05:39:00Z,0.676,12.04
2021-09-27T07:39:00Z,0.766,12.54
2021-09-27T09:40:00Z,0.805,14.65
2021-09-27T11:39:00Z,0.577,11.55
2021-09-27T13:39:00Z,0.782,14.9
2021-09-27T15:40:00Z,0.948,15.43
2021-09-27T17:39:00Z,0.735,14.32
2021-09-27T19:39:00Z,0.884,15.96
2021-09-27T21:40:00Z,0.819,15.6
2021-09-27T23:39:00Z,1.112,15.93
2021-09-28T01:39:00Z,0.846,15.35
2021-09-28T03:40:00Z,0.896,15.44
2021-09-28T05:39:00Z,1.291,15.35
2021-09-28T07:39:00Z,1.434,15.48
2021-09-28T09:40:00Z,1.163,15.46
2021-09-28T11:39:00Z,1.189,15.03
2021-09-28T13:39:00Z,1.517,14.87
2021-09-28T15:40:00Z,1.334,15.57
2021-09-28T17:39:00Z,1.747,15.09
2021-09-28T19:39:00Z,1.597,14.84
2021-09-28T21:40:00Z,1.802,15.33
2021-09-28T23:39:00Z,1.721,14.87
2021-09-29T01:39:00Z,1.548,14.76
2021-09-29T03:40:00Z,1.318,14.61
2021-09-29T05:39:00Z,1.334,14.03
2021-09-29T07:39:00Z,1.375,14.41
2021-09-29T09:40:00Z,1.29,14.34
2021-09-29T11:39:00Z,1.449,14.25
2021-09-29T13:39:00Z,1.404,13.79
2021-09-29T15:40:00Z,1.402,13.76
2021-09-29T17:39:00Z,1.292,14.43
2021-09-29T19:39:00Z,1.425,14.25
2021-09-29T21:40:00Z,1.223,13.7
2021-09-29T23:39:00Z,1.322,14.64
2021-09-30T01:39:00Z,1.156,14.62
2021-09-30T03:40:00Z,1.25,13.87
2021-09-30T05:39:00Z,1.137,14.15
2021-09-30T07:39:00Z,1.108,13.14
2021-09-30T09:40:00Z,0.999,14.39
2021-09-30T11:39:00Z,1.122,13.65
2021-09-30T13:39:00Z,0.949,14.2
2021-09-30T15:40:00Z,1.283,14.16
2021-09-30T17:39:00Z,1.14,13.67
2021-09-30T19:39:00Z,1.08,13.83
2021-09-30T21:40:00Z,0.93,13.1
2021-09-30T23:39:00Z,1.101,13.65
2021-10-01T01:39:00Z,1.153,13.19
2021-10-01T03:40:00Z,0.961,13.76
2021-10-01T05:39:00Z,1.139,14.05
2021-10-01T07:39:00Z,0.982,12.92
2021-10-01T09:40:00Z,1.129,13.83
2021-10-01T11:39:00Z,0.98,13.43
2021-10-01T13:39:00Z,1.008,13.68
2021-10-01T15:40:00Z,0.896,13.01
2021-10-01T17:39:00Z,0.893,13.74
2021-10-01T19:39:00Z,1.039,13.83
2021-10-01T21:40:00Z,1.047,13.55
2021-10-01T23:39:00Z,0.824,12.96
2021-10-02T01:39:00Z,0.932,13.5
2021-10-02T03:40:00Z,0.648,12.83
2021-10-02T05:39:00Z,0.881,12.96
2021-10-02T07:39:00Z,0.697,12.3
2021-10-02T09:40:00Z,0.833,13.39
2021-10-02T11:39:00Z,0.869,12.7
2021-10-02T13:39:00Z,0.897,13.71
2021-10-02T15:40:00Z,0.82,12.98
2021-10-02T17:39:00Z,0.85,14.14
2021-10-02T19:39:00Z,0.855,13.47
2021-10-02T21:40:00Z,0.922,13.54
2021-10-02T23:39:00Z,1.041,13.61
2021-10-03T01:39:00Z,0.89,13.25
2021-10-03T03:40:00Z,1.03,13.92
2021-10-03T05:39:00Z,0.913,13.53
2021-10-03T07:39:00Z,0.874,12.68
2021-10-03T09:40:00Z,1.044,13.12
2021-10-03T11:39:00Z,1.202,13.36
2021-10-03T13:39:00Z,1.06,12.99
2021-10-03T15:40:00Z,1.158,13.5
2021-10-03T17:39:00Z,1.091,12.96
2021-10-03T19:39:00Z,1.035,13
2021-10-03T21:40:00Z,0.986,12.34
2021-10-03T23:39:00Z,1.165,12.54
2021-10-04T01:39:00Z,1.086,12.23
2021-10-04T03:40:00Z,1.038,12.88
2021-10-04T05:39:00Z,0.937,12.62
2021-10-04T07:39:00Z,0.917,13.33
2021-10-04T09:40:00Z,0.782,12.53
2021-10-04T11:39:00Z,0.734,12.99
2021-10-04T13:39:00Z,0.826,12.74
2021-10-04T15:40:00Z,1.046,12.65
2021-10-04T17:39:00Z,1.211,12.43
2021-10-04T19:39:00Z,1.261,13.07
2021-10-04T21:40:00Z,1.056,12.2
2021-10-04T23:39:00Z,1.067,13.12
2021-10-05T01:39:00Z,1.101,12.18
2021-10-05T03:40:00Z,1.372,13.69
2021-10-05T05:39:00Z,1.29,13.21
2021-10-05T07:39:00Z,1.39,13.53
2021-10-05T09:40:00Z,1.365,13.7
2021-10-05T11:39:00Z,1.255,12.74
2021-10-05T13:39:00Z,1.562,15.12
2021-10-05T15:40:00Z,1.62,15.54
2021-10-05T17:39:00Z,1.797,17.81
2021-10-05T19:39:00Z,2.365,16.45
2021-10-05T21:40:00Z,2.251,16.43
2021-10-05T23:39:00Z,2.604,16.91
2021-10-06T01:39:00Z,3.256,17.25
2021-10-06T03:40:00Z,3.225,16.64
2021-10-06T05:39:00Z,2.745,16.28
2021-10-06T07:39:00Z,3.22,15.34
2021-10-06T09:40:00Z,3.787,16.27
2021-10-06T11:39:00Z,3.497,16.03
2021-10-06T13:39:00Z,3.189,16.25
2021-10-06T15:40:00Z,3.634,16.13
2021-10-06T17:39:00Z,3.592,15.43
2021-10-06T19:39:00Z,3.181,15.79
2021-10-06T21:40:00Z,2.647,15.45
2021-10-06T23:39:00Z,3.234,15.33
2021-10-07T01:39:00Z,2.182,14.94
2021-10-07T03:40:00Z,2.771,14.7
2021-10-07T05:39:00Z,3.064,15.22
2021-10-07T07:39:00Z,2.781,14.57
2021-10-07T09:40:00Z,2.713,13.99
2021-10-07T11:39:00Z,2.489,14.22
2021-10-07T13:39:00Z,2.147,13.87
2021-10-07T15:40:00Z,2.709,14.16
2021-10-07T17:39:00Z,2.217,14.39
2021-10-07T19:39:00Z,1.976,13.77
2021-10-07T21:40:00Z,2.707,13.96
2021-10-07T23:39:00Z,2.205,13.54
2021-10-08T01:39:00Z,2.257,14.03
2021-10-08T03:40:00Z,1.986,13.69
2021-10-08T05:39:00Z,2.052,13.57
2021-10-08T07:39:00Z,1.809,13.81
2021-10-08T09:40:00Z,2.101,13.48
2021-10-08T11:39:00Z,1.782,13.66
2021-10-08T13:39:00Z,1.924,14.26
2021-10-08T15:40:00Z,2.324,15.48
2021-10-08T17:39:00Z,2.133,14.66
2021-10-08T19:39:00Z,2.405,16.21
2021-10-08T21:40:00Z,2.587,14.75
2021-10-08T23:39:00Z,2.33,14.07
2021-10-09T01:39:00Z,3.447,14.48
2021-10-09T03:40:00Z,2.766,14.3
2021-10-09T05:39:00Z,2.11,13.62
2021-10-09T07:39:00Z,2.528,13.7
2021-10-09T09:40:00Z,2.702,14.63
2021-10-09T11:39:00Z,1.898,13.98
2021-10-09T13:39:00Z,2.053,13.66
2021-10-09T15:40:00Z,1.937,13.67
2021-10-09T17:39:00Z,1.829,13.66
2021-10-09T19:39:00Z,1.635,12.82
2021-10-09T21:40:00Z,2.168,13.85
2021-10-09T23:39:00Z,1.816,13
2021-10-10T01:39:00Z,1.882,12.69
2021-10-10T03:40:00Z,1.825,12.87
2021-10-10T05:39:00Z,1.888,13.22
2021-10-10T07:39:00Z,1.614,12.33
2021-10-10T09:40:00Z,1.503,12.42
2021-10-10T11:39:00Z,1.198,12.04
2021-10-10T13:39:00Z,1.538,12.4
2021-10-10T15:40:00Z,1.392,12.36
2021-10-10T17:39:00Z,1.575,12.14
2021-10-10T19:39:00Z,1.75,12.3
2021-10-10T21:40:00Z,1.491,12.27
2021-10-10T23:39:00Z,1.618,12.44
2021-10-11T01:39:00Z,1.738,12.02
2021-10-11T03:40:00Z,1.774,11.86
2021-10-11T05:39:00Z,1.544,11.9
2021-10-11T07:39:00Z,1.773,11.91
2021-10-11T09:40:00Z,1.756,11.59
2021-10-11T11:39:00Z,1.51,11.61
2021-10-11T13:39:00Z,1.695,11.22
2021-10-11T15:40:00Z,1.479,10.63
2021-10-11T17:39:00Z,1.783,11.08
2021-10-11T19:39:00Z,1.723,10.74
2021-10-11T21:40:00Z,1.417,10.74
2021-10-11T23:39:00Z,1.445,10.72
2021-10-12T01:39:00Z,1.33,10.75
2021-10-12T03:40:00Z,1.308,10.71
2021-10-12T05:39:00Z,1.235,10.82
2021-10-12T07:39:00Z,1.244,10.95
2021-10-12T09:40:00Z,1.233,11.04
2021-10-12T11:39:00Z,1.058,10.57
2021-10-12T13:39:00Z,1.067,10.5
2021-10-12T15:40:00Z,1.158,10.47
2021-10-12T17:39:00Z,0.944,9.96
2021-10-12T19:39:00Z,0.833,10.11
2021-10-12T21:40:00Z,0.768,11.06
2021-10-12T23:39:00Z,0.889,10.62
2021-10-13T01:39:00Z,0.92,10.43
2021-10-13T03:40:00Z,0.608,10.62
2021-10-13T05:39:00Z,0.83,10.49
2021-10-13T07:39:00Z,0.736,10.58
2021-10-13T09:40:00Z,0.671,10.7
2021-10-13T11:39:00Z,0.576,10.38
2021-10-13T13:39:00Z,0.622,10.9
2021-10-13T15:40:00Z,0.6,10.53
2021-10-13T17:39:00Z,0.618,10.79
2021-10-13T19:39:00Z,0.639,10.9
2021-10-13T21:40:00Z,0.584,10.89
2021-10-13T23:39:00Z,0.629,10.69
2021-10-14T01:39:00Z,0.534,11.38
2021-10-14T03:40:00Z,0.659,10.93
2021-10-14T05:39:00Z,0.731,10.85
2021-10-14T07:39:00Z,0.584,9.88
2021-10-14T09:40:00Z,0.528,11.3
2021-10-14T11:39:00Z,0.546,10.42
2021-10-14T13:39:00Z,0.533,10.57
2021-10-14T15:40:00Z,0.542,10.83
2021-10-14T17:39:00Z,0.561,10.09
2021-10-14T19:39:00Z,0.539,10.22
2021-10-14T21:40:00Z,0.508,9.56
2021-10-14T23:39:00Z,0.435,10.93
2021-10-15T01:39:00Z,0.594,10.32
2021-10-15T03:40:00Z,0.541,10.05
2021-10-15T05:39:00Z,0.551,9.92
2021-10-15T07:39:00Z,0.529,10.43
2021-10-15T09:40:00Z,0.59,10.69
2021-10-15T11:39:00Z,0.574,10.91
2021-10-15T13:39:00Z,0.665,9.33
2021-10-15T15:40:00Z,0.637,9.51
2021-10-15T17:39:00Z,0.754,9
2021-10-15T19:39:00Z,0.697,9.12
2021-10-15T21:40:00Z,0.687,9.57
2021-10-15T23:39:00Z,0.736,9.68
2021-10-16T01:39:00Z,0.766,9.59
2021-10-16T03:40:00Z,0.737,11.27
2021-10-16T05:39:00Z,0.592,10.51
2021-10-16T07:39:00Z,0.61,10.43
2021-10-16T09:40:00Z,0.787,13.98
2021-10-16T11:39:00Z,0.823,14.25
2021-10-16T13:39:00Z,0.824,14.56
2021-10-16T15:40:00Z,0.866,14.5
2021-10-16T17:39:00Z,1.052,14.94
2021-10-16T19:39:00Z,1.19,14.76
2021-10-16T21:40:00Z,0.802,13.92
2021-10-16T23:39:00Z,1.047,14.9
2021-10-17T01:39:00Z,1.452,14.62
2021-10-17T03:40:00Z,1.563,14.27
2021-10-17T05:39:00Z,1.824,14.55
2021-10-17T07:39:00Z,1.313,13.94
2021-10-17T09:40:00Z,1.563,14.18
2021-10-17T11:39:00Z,1.671,13.9
2021-10-17T13:39:00Z,1.768,13.73
2021-10-17T15:40:00Z,1.286,13.39
2021-10-17T17:39:00Z,1.519,13.73
2021-10-17T19:39:00Z,1.523,13.14
2021-10-17T21:40:00Z,1.366,13.26
2021-10-17T23:39:00Z,1.444,13.25
2021-10-18T01:39:00Z,1.703,13.58
2021-10-18T03:40:00Z,1.078,12.42
2021-10-18T05:39:00Z,1.208,12.4
2021-10-18T07:39:00Z,1.494,12.51
2021-10-18T09:40:00Z,1.016,12.35
2021-10-18T11:39:00Z,1.26,11.78
2021-10-18T13:39:00Z,1.022,11.6
2021-10-18T15:40:00Z,0.956,11.61
2021-10-18T17:39:00Z,0.945,11.55
2021-10-18T19:39:00Z,1.007,11.42
2021-10-18T21:40:00Z,0.823,11.2
2021-10-18T23:39:00Z,0.813,11.66
2021-10-19T01:39:00Z,0.676,11.06
2021-10-19T03:40:00Z,0.544,10.78
2021-10-19T05:39:00Z,0.678,10.9
2021-10-19T07:39:00Z,0.781,10.76
2021-10-19T09:40:00Z,0.647,11.42
2021-10-19T11:39:00Z,0.683,10.77
2021-10-19T13:39:00Z,0.576,11.56
2021-10-19T15:40:00Z,0.668,11.52
2021-10-19T17:39:00Z,0.591,10.99
2021-10-19T19:39:00Z,0.633,12.98
2021-10-19T21:40:00Z,0.639,12.48
2021-10-19T23:39:00Z,0.781,12.47
2021-10-20T01:39:00Z,0.768,12.05
2021-10-20T03:40:00Z,0.733,12.19
2021-10-20T05:39:00Z,0.867,12.7
2021-10-20T07:39:00Z,1.041,13.76
2021-10-20T09:40:00Z,0.923,13.63
2021-10-20T11:39:00Z,1.199,13.81
2021-10-20T13:39:00Z,1.237,13.66
2021-10-20T15:40:00Z,1.05,13.32
2021-10-20T17:39:00Z,1.57,13.26
2021-10-20T19:39:00Z,1.327,12.82
2021-10-20T21:40:00Z,1.33,12.69
2021-10-20T23:39:00Z,1.211,12.41
2021-10-21T01:39:00Z,1.429,12.44
2021-10-21T03:40:00Z,1.247,12.62
2021-10-21T05:39:00Z,1.196,12.07
2021-10-21T07:39:00Z,1.162,12.96
2021-10-21T09:40:00Z,1.254,12.66
2021-10-21T11:39:00Z,1.268,12.35
2021-10-21T13:39:00Z,1.047,12.62
2021-10-21T15:40:00Z,1.076,12.88
2021-10-21T17:39:00Z,0.998,12.47
2021-10-21T19:39:00Z,1.093,12.38
2021-10-21T21:40:00Z,1.187,11.87
2021-10-21T23:39:00Z,1.161,12.48
2021-10-22T01:39:00Z,1,12.23
2021-10-22T03:40:00Z,1.171,12.3
2021-10-22T05:39:00Z,1.004,11.85
2021-10-22T07:39:00Z,1.212,12.79
2021-10-22T09:40:00Z,0.971,12.44
2021-10-22T11:39:00Z,1.029,12.21
2021-10-22T13:39:00Z,1.106,12.03
2021-10-22T15:40:00Z,1.03,11.4
2021-10-22T17:39:00Z,1.01,11.2
2021-10-22T19:39:00Z,0.97,11.71
2021-10-22T21:40:00Z,0.936,12.19
2021-10-22T23:39:00Z,1.023,11.1
2021-10-23T01:39:00Z,0.907,11.3
2021-10-23T03:40:00Z,0.99,10.52
2021-10-23T05:39:00Z,1.035,12.15
2021-10-23T07:39:00Z,0.892,11.28
2021-10-23T09:40:00Z,0.965,12.43
2021-10-23T11:39:00Z,1.052,11.87
2021-10-23T13:39:00Z,1.119,10.3
2021-10-23T15:40:00Z,1.011,12.67
2021-10-23T17:39:00Z,1.183,13.28
2021-10-23T19:39:00Z,1.299,13.81
2021-10-23T21:40:00Z,1.338,13.18
2021-10-23T23:39:00Z,1.495,14.03
2021-10-24T01:39:00Z,1.626,14.27
2021-10-24T03:40:00Z,2.122,14.31
2021-10-24T05:39:00Z,2.031,13.66
2021-10-24T07:39:00Z,1.906,13.99
2021-10-24T09:40:00Z,2.23,13.8
2021-10-24T11:39:00Z,1.915,14.22
2021-10-24T13:39:00Z,2.319,13.87
2021-10-24T15:40:00Z,2.039,13.59
2021-10-24T17:39:00Z,2.128,13.38
2021-10-24T19:39:00Z,2.305,13.47
2021-10-24T21:40:00Z,2.278,13.01
2021-10-24T23:39:00Z,2.432,12.55
2021-10-25T01:39:00Z,1.96,12.6
2021-10-25T03:40:00Z,2.02,13.18
2021-10-25T05:39:00Z,2.117,13.17
2021-10-25T07:39:00Z,2.27,13
2021-10-25T09:40:00Z,1.711,11.81
2021-10-25T11:39:00Z,1.803,12.64
2021-10-25T13:39:00Z,1.868,12.82
2021-10-25T15:40:00Z,2.115,12.75
2021-10-25T17:39:00Z,1.754,12.41
2021-10-25T19:39:00Z,1.907,12.36
2021-10-25T21:40:00Z,1.72,11.6
2021-10-25T23:39:00Z,1.774,12.22
2021-10-26T01:39:00Z,1.516,12.12
2021-10-26T03:40:00Z,1.364,10.56
2021-10-26T05:39:00Z,1.611,12.26
2021-10-26T07:39:00Z,1.968,12.34
2021-10-26T09:40:00Z,1.718,11.49
2021-10-26T11:39:00Z,1.417,11.61
2021-10-26T13:39:00Z,1.363,12.08
2021-10-26T15:40:00Z,1.516,12.31
2021-10-26T17:39:00Z,1.571,12.16
2021-10-26T19:39:00Z,1.398,12.09
2021-10-26T21:40:00Z,1.224,11.53
2021-10-26T23:39:00Z,1.207,10.87
2021-10-27T01:39:00Z,1.214,10.92
2021-10-27T03:40:00Z,1.243,10.93
2021-10-27T05:39:00Z,1.403,11.19
2021-10-27T07:39:00Z,1.304,10.91
2021-10-27T09:40:00Z,1.208,10.9
2021-10-27T11:39:00Z,1.167,9.73
2021-10-27T13:39:00Z,1.02,10.48
2021-10-27T15:40:00Z,1.028,10.05
2021-10-27T17:39:00Z,1.208,10.34
2021-10-27T19:39:00Z,1.223,10
2021-10-27T21:40:00Z,1.092,9.6
2021-10-27T23:39:00Z,0.971,10.16
2021-10-28T01:39:00Z,1.032,9.47
2021-10-28T03:40:00Z,0.934,9.06
2021-10-28T05:39:00Z,0.873,9.86
2021-10-28T07:39:00Z,0.905,10.05
2021-10-28T09:40:00Z,0.865,10.5
2021-10-28T11:39:00Z,0.794,10.04
2021-10-28T13:39:00Z,0.839,10.66
2021-10-28T15:40:00Z,0.696,10.18
2021-10-28T17:39:00Z,1.064,9.55
2021-10-28T19:39:00Z,1.47,8.83
2021-10-28T21:40:00Z,2.454,8.58
2021-10-28T23:39:00Z,2.461,8.04
2021-10-29T01:39:00Z,1.791,8.48
2021-10-29T03:40:00Z,1.42,8
2021-10-29T05:39:00Z,1.199,9.19
2021-10-29T07:39:00Z,0.96,10.4
2021-10-29T09:40:00Z,0.961,9.44
2021-10-29T11:39:00Z,0.73,9.8
2021-10-29T13:39:00Z,0.815,10.78
2021-10-29T15:40:00Z,0.8,11.15
2021-10-29T17:39:00Z,0.836,10.84
2021-10-29T19:39:00Z,0.908,11.88
2021-10-29T21:40:00Z,0.891,10.61
2021-10-29T23:39:00Z,0.942,10.58
2021-10-30T01:39:00Z,1.075,10.41
2021-10-30T03:40:00Z,1.164,9.48
2021-10-30T05:39:00Z,1.413,9.35
2021-10-30T07:39:00Z,1.325,8.72
2021-10-30T09:40:00Z,1.461,8.69
2021-10-30T11:39:00Z,1.53,9.19
2021-10-30T13:39:00Z,1.28,8.91
2021-10-30T15:40:00Z,1.142,9.62
2021-10-30T17:39:00Z,1.349,9.89
2021-10-30T19:39:00Z,1.295,9.09
2021-10-30T21:40:00Z,1.224,10.03
2021-10-30T23:39:00Z,1.291,10.17
2021-10-31T01:39:00Z,1.391,10.91
2021-10-31T03:40:00Z,1.348,10.6
2021-10-31T05:39:00Z,1.431,11.14
2021-10-31T07:39:00Z,1.383,10.61
2021-10-31T09:40:00Z,1.354,10.36
2021-10-31T11:39:00Z,1.233,10.49
2021-10-31T13:39:00Z,1.251,9.71
2021-10-31T15:40:00Z,1.087,10.35
2021-10-31T17:39:00Z,1.181,10.04
2021-10-31T19:39:00Z,1.155,9.86
2021-10-31T21:40:00Z,1.139,9.44
2021-10-31T23:39:00Z,0.996,8.91
2021-11-01T01:39:00Z,1.083,9.81
2021-11-01T03:40:00Z,1.04,10.25
2021-11-01T05:39:00Z,1.134,10.58
2021-11-01T07:39:00Z,1.155,10.65
2021-11-01T09:40:00Z,1.07,10.29
2021-11-01T11:39:00Z,1.297,10.85
2021-11-01T13:39:00Z,1.21,11.35
2021-11-01T15:40:00Z,1.446,12.17
2021-11-01T17:39:00Z,1.336,11.05
2021-11-01T19:39:00Z,1.344,11.36
2021-11-01T21:40:00Z,1.409,11.89
2021-11-01T23:39:00Z,1.579,11.99
2021-11-02T01:39:00Z,1.485,10.91
2021-11-02T03:40:00Z,1.324,11.12
2021-11-02T05:39:00Z,1.589,12.16
2021-11-02T07:39:00Z,1.281,11
2021-11-02T09:40:00Z,1.31,10.81
2021-11-02T11:39:00Z,1.422,12.09
2021-11-02T13:39:00Z,1.519,12.77
2021-11-02T15:40:00Z,1.441,14.76
2021-11-02T17:39:00Z,1.678,15.6
